AREA,PERIMETER,WCOLGEN02_,WCOLGEN021,DPTO,NOMBRE_DPT,MPIO,NOMBRE_MPI,NOMBRE_CAB,CLASEMUN,MPIOS,ZONA,OF_REG,REG_ZONAS,HECTARES,DESEMPLEO
238869627.6,72950.25183,838,152,76,VALLE DEL CAUCA,616,RIOFRIO,RIOFRIO,CM,76616,ZONA02,DACLI,DACLIZONA02,23886.963,0
609579737.1,173366.1158,839,159,76,VALLE DEL CAUCA,834,TULUA,TULUA,CM,76834,ZONA02,DACLI,DACLIZONA02,60957.974,0
301222784.5,79436.51296,840,155,76,VALLE DEL CAUCA,670,SAN PEDRO,SAN PEDRO,CM,76670,ZONA02,DACLI,DACLIZONA02,30122.278,0
830952767.5,143708.6137,842,145,76,VALLE DEL CAUCA,126,DARIEN,DARIEN,CM,76126,ZONA02,DACLI,DACLIZONA02,83095.277,0
318868815.5,85980.4485,846,163,76,VALLE DEL CAUCA,890,YOTOCO,YOTOCO,CM,76890,ZONA02,DACLI,DACLIZONA02,31886.882,0
976990967.8,169723.2564,849,132,76,VALLE DEL CAUCA,111,BUGA,BUGA,CM,76111,ZONA02,DACLI,DACLIZONA02,97699.097,0
799569898,151315.3091,859,137,76,VALLE DEL CAUCA,233,DAGUA,DAGUA,CM,76233,ZONA02,DACLI,DACLIZONA02,79956.99,0
136585405.3,54366.85665,861,151,76,VALLE DEL CAUCA,606,RESTREPO,RESTREPO,CM,76606,ZONA02,DACLI,DACLIZONA02,13658.541,0
170679420.2,56984.59049,862,162,76,VALLE DEL CAUCA,869,VIJES,VIJES,CM,76869,ZONA02,DACLI,DACLIZONA02,17067.942,0
188512979.1,68037.77282,863,143,76,VALLE DEL CAUCA,318,GUACARI,GUACARI,CM,76318,ZONA02,DACLI,DACLIZONA02,18851.298,0
233223600.7,76329.17569,865,142,76,VALLE DEL CAUCA,306,GINEBRA,GINEBRA,CM,76306,ZONA02,DACLI,DACLIZONA02,23322.36,0
206099735.2,65178.53998,867,166,76,VALLE DEL CAUCA,377,LA CUMBRE,LA CUMBRE,CM,76377,ZONA02,DACLI,DACLIZONA02,20609.974,0
507557766.5,150919.1794,868,139,76,VALLE DEL CAUCA,248,EL CERRITO,EL CERRITO,CM,76248,ZONA02,DACLI,DACLIZONA02,50755.777,0
1038415059,173468.81,871,149,76,VALLE DEL CAUCA,520,PALMIRA,PALMIRA,CM,76520,ZONA02,DACLI,DACLIZONA02,103841.506,0
159156456.6,57478.30708,879,164,76,VALLE DEL CAUCA,892,YUMBO,YUMBO,CM,76892,ZONA02,DACLI,DACLIZONA02,15915.646,0
504342347.2,91165.63872,882,129,76,VALLE DEL CAUCA,1,CALI,SANTIAGO DE CALI,CM,76001,ZONA01,DACLI,DACLIZONA01,50434.235,10.92
428280451,100413.7654,886,150,76,VALLE DEL CAUCA,563,PRADERA,PRADERA,CM,76563,ZONA02,DACLI,DACLIZONA02,42828.045,0
261171028.4,67631.22563,888,135,76,VALLE DEL CAUCA,130,CANDELARIA,CANDELARIA,CM,76130,ZONA02,DACLI,DACLIZONA02,26117.103,0
435596733.2,97006.22124,892,141,76,VALLE DEL CAUCA,275,FLORIDA,FLORIDA,CM,76275,ZONA02,DACLI,DACLIZONA02,43559.673,0
684755294.9,118340.3198,894,144,76,VALLE DEL CAUCA,364,JAMUNDI,JAMUNDI,CM,76364,ZONA03,DACLI,DACLIZONA03,68475.529,0
6402695462,441389.6487,982,1013,97,VAUPES,777,PAPUNAUA,MORICHAL,CD,97777,ZONA16,DABOG,DABOGZONA16,640269.546,0
7356448093,415609.5801,1004,1012,97,VAUPES,161,CARURU,CARURU,CM,97161,ZONA16,DABOG,DABOGZONA16,735644.809,0
13523411878,604266.12,1010,836,97,VAUPES,1,MITU,MITU,CM,97001,ZONA16,DABOG,DABOGZONA16,1352341.188,0
4747585406,349360.5686,1058,1014,97,VAUPES,889,YAVARATE,YAVARATE,CD,97889,ZONA16,DABOG,DABOGZONA16,474758.541,0
14775704858,857722.5092,1072,1015,97,VAUPES,511,PACOA,PACOA,CD,97511,ZONA16,DABOG,DABOGZONA16,1477570.486,0
6281992938,543089.9256,1079,1016,97,VAUPES,666,TARAIRA,TARAIRA,CM,97666,ZONA16,DABOG,DABOGZONA16,628199.294,0
9552697575,410345.4564,396,839,99,VICHADA,1,PUERTO CARRENO,PUERTO CARRENO,CM,99001,ZONA16,DABOG,DABOGZONA16,955269.758,0
20380621441,678336.9956,416,840,99,VICHADA,524,LA PRIMAVERA,LA PRIMAVERA,CM,99524,ZONA16,DABOG,DABOGZONA16,2038062.144,0
4335354704,322050.3239,559,840,99,VICHADA,624,SANTA ROSALIA,SANTA ROSALIA,CM,99624,ZONA16,DABOG,DABOGZONA16,433535.47,0
65786609179,1589733.492,575,1009,99,VICHADA,773,CUMARIBO,CUMARIBO,CM,99773,ZONA16,DABOG,DABOGZONA16,6578660.918,0
